id,title,timestamp,reference,topics,oeil_subjects,eurovoc_concepts,result,topics_filled,topics_effective
144501,The EU and the security challenges in the Indo-Pacific,2022-06-07T14:11:45,A9-0085/2022,Foreign affairs,Relations with Asian countries,,,Foreign affairs,Foreign affairs
143301,Report on the 2021 Commission Report on Albania,2022-05-19T12:15:15,A9-0131/2022,Enlargement,Candidate countries,,,Enlargement,Enlargement
143305,Report on the 2021 Commission Report on North Macedonia,2022-05-19T12:14:29,A9-0133/2022,Enlargement,Candidate countries,,,Enlargement,Enlargement
143308,The Commission’s 2021 Rule of Law report,2022-05-19T12:12:25,A9-0139/2022,,"Principles common to the Member States, EU values",,,Democracy,Democracy
143328,Minimum level of taxation for multinational groups,2022-05-19T12:20:00,A9-0140/2022,Taxation,"Taxation, Company taxation","tax harmonisation, direct tax, corporation tax, investment company, parent company, tax law, multinational enterprise, tax avoidance",,Taxation,Taxation
143345,Annual implementing report on the EU association agreement with the Republic of Moldova,2022-05-19T12:09:39,A9-0143/2022,"Foreign affairs, International trade","Bilateral economic and trade agreements and relations, European neighbourhood policy",,,"Foreign affairs, International trade","Foreign affairs, International trade"
143543,"Eurojust: collection, preservation and analysis of evidence relating to genocide, crimes against humanity and war crimes",2022-05-19T12:07:49,C9-0155/2022,,,,,,
143544,Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement,2022-05-19T12:05:12,A9-0146/2022,"Foreign affairs, International trade","Bilateral economic and trade agreements and relations, European neighbourhood policy","liberalisation of trade, import price, import (EU), association agreement (EU), anti-dumping duty, tariff exemption, tariff quota, agricultural product, industrial product, originating product",,"Foreign affairs, International trade","Foreign affairs, International trade"
143545,Emission limits and type-approval for internal combustion engines for non-road mobile machinery: extension of the empowerment of the Commission to adopt delegated acts,2022-05-19T12:08:14,C9-0119/2022,,,,,,
142248,Competition policy - annual report 2021,2022-05-05T12:11:39,A9-0064/2022,Economy and budget,Competition,,,Economy and budget,Economy and budget
143008,Packaging and labelling of veterinary medicinal products:  transitional rules,2022-05-05T12:07:05,C9-0054/2022,,,,,,
143026,EU Digital COVID Certificate - third-country nationals,2022-05-05T12:06:08,A9-0137/2022,Health,"Public health, Medicine, diseases, Free movement and integration of third-country nationals","free movement of persons, health control, residence, foreign national, vaccination, EU Member State, epidemic, coronavirus disease, technical specification, residence permit, health certificate",,Health,Health
143027,EU Digital COVID Certificate - Union citizens,2022-05-05T12:05:32,A9-0138/2022,Health,"Free movement of persons, Public health, Medicine, diseases","free movement of persons, health control, EU national, vaccine, vaccination, data protection, internal border of the EU, border control, medical data, epidemic, coronavirus disease, clinical trial, health certificate",,Health,Health
143077,The continuous crackdown of political opposition in Cambodia,2022-05-05T12:09:59,B9-0230/2022,,"Fundamental freedoms, human rights, democracy in general",,,"Democracy, Human rights","Democracy, Human rights"
143170,Ongoing hearings under Article 7(1) TEU regarding Poland and Hungary,2022-05-05T12:17:36,B9-0263/2022,,"Principles common to the Member States, EU values",,,Democracy,Democracy
143268,The impact of the war against Ukraine on women,2022-05-05T12:31:49,B9-0219/2022,Gender equality,"Women condition and rights, Fundamental freedoms, human rights, democracy in general, Action to combat violence, trafficking in human beings and migrant smuggling",,,Gender equality,Gender equality
141945,2020 discharge: European Joint Undertaking for ITER and the Development of Fusion Energy (Fusion for Energy),2022-05-04T14:42:24,A9-0076/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141949,2020 discharge: European Union Agency for Law Enforcement Training (CEPOL),2022-05-04T14:34:18,A9-0093/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141957,2020 discharge: Translation Centre for the Bodies of the European Union (CdT),2022-05-04T14:30:20,A9-0095/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141965,2020 discharge: European Agency for Safety and Health at Work (EU-OSHA),2022-05-04T14:29:58,A9-0106/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141969,2020 discharge: European Union Agency for Fundamental Rights (FRA),2022-05-04T14:28:50,A9-0111/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141973,2020 discharge: European Environment Agency (EEA),2022-05-04T14:29:35,A9-0113/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141977,2020 discharge: European Fisheries Control Agency (EFCA),2022-05-04T14:36:12,A9-0114/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141981,2020 discharge: European Food Safety Authority (EFSA),2022-05-04T14:32:44,A9-0115/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141985,"2020 discharge: European Union Agency for the operational management of large-scale IT systems in the area of freedom, security and justice (eu-LISA)",2022-05-04T14:42:02,A9-0116/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141989,2020 discharge: European Monitoring Centre for Drugs and Drug Addiction (EMCDDA),2022-05-04T14:29:14,A9-0118/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
141993,2020 discharge: European Centre for the Development of Vocational Training (CEDEFOP),2022-05-04T14:28:00,A9-0125/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142002,2020 discharge: Innovative Medicines Initiative Joint Undertaking (IMI),2022-05-04T14:44:35,A9-0072/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142014,2020 discharge: Shift2Rail Joint Undertaking (Shift2Rail),2022-05-04T14:45:19,A9-0069/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142018,2020 discharge: Joint Undertaking - Safety of air navigation (SESAR),2022-05-04T14:42:43,A9-0073/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142022,2020 discharge: Fuel Cells and Hydrogen Joint Undertaking (FCH),2022-05-04T14:44:57,A9-0075/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142026,2020 discharge: Electronic Components and Systems for European Leadership (ECSEL Joint Undertaking),2022-05-04T14:45:41,A9-0077/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142030,2020 discharge: European Union Agency for the Cooperation of Energy Regulators (ACER),2022-05-04T14:40:06,A9-0097/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142034,2020 discharge: European Banking Authority (EBA),2022-05-04T14:39:01,A9-0098/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142038,2020 discharge: European Maritime Safety Agency (EMSA),2022-05-04T14:32:01,A9-0100/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142042,2020 discharge: European Insurance and Occupational Pensions Authority (EIOPA),2022-05-04T14:39:23,A9-0101/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142046,2020 discharge: European Securities and Markets Authority (ESMA),2022-05-04T14:39:45,A9-0108/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142050,2020 discharge: European GNSS Agency (GSA),2022-05-04T14:35:52,A9-0117/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142054,2020 discharge: European Union Agency for Cybersecurity (ENISA),2022-05-04T14:33:34,A9-0119/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
142058,2020 discharge: European Union Agency for Railways (ERA),2022-05-04T14:33:55,A9-0120/2022,Economy and budget,2020 discharge,,,Economy and budget,Economy and budget
